YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,WKSWORK1,UHRSWORK,INCTOT,INCWAGE
2020,202001,207526,2020000438217,11135,2020002075261,50009,1,1,11135,2,54,6,63,52,30,25000,25000
2020,202001,207526,2020000438217,11135,2020002075261,50009,1,2,13493,1,53,4,40,52,40,75000,75000
2020,202001,207526,2020000438217,11135,2020002075261,50009,1,3,10218,1,31,6,63,52,40,40000,40000
2020,202001,207657,2020000452103,16113,2020002076571,10209,1,1,16113,1,41,11,114,52,50,105000,105000
2020,202001,207657,2020000452103,16113,2020002076571,10209,1,2,15327,2,38,10,101,52,50,155000,155000
2020,202001,208181,2020000506961,7074,2020002081811,90009,1,1,7074,1,35,10,101,52,40,365000,54000
2020,202001,208181,2020000506961,7074,2020002081811,90009,1,2,6943,2,45,10,101,52,35,45000,45000
2020,202001,208443,2020000535642,11004,2020002084431,90409,1,1,11004,1,60,10,101,52,42,170000,170000
2020,202001,208443,2020000535642,11004,2020002084431,90409,1,3,13755,1,23,10,101,26,24,9000,6000
2020,202001,208836,2020000578883,12969,2020002088361,90009,1,1,12969,2,52,8,81,43,33,62200,54000
2020,202001,208836,2020000578883,12969,2020002088361,90009,1,2,12707,1,54,6,63,41,40,81000,71000
2020,202001,208836,2020000578883,12969,2020002088361,90009,1,3,16637,1,23,7,71,26,30,17000,13000
2020,202001,208967,2020000590579,8515,2020002089671,30409,1,1,8515,1,30,10,101,44,40,45100,38700
2020,202001,209098,2020000604076,10480,2020002090981,30109,1,1,10480,1,60,10,101,52,40,255200,250000
2020,202001,209098,2020000604076,10480,2020002090981,30109,1,2,10218,2,59,10,101,52,40,152000,150000
2020,202001,209229,2020000615964,34060,2020002092291,130009,1,1,34060,1,55,11,114,52,40,83000,83000
2020,202001,209229,2020000615964,34060,2020002092291,130009,1,2,33143,2,54,11,114,52,40,87000,87000
2020,202001,209229,2020000615964,34060,2020002092291,130009,1,3,44278,2,22,7,71,1,12,330,330
2020,202001,209491,2020000642557,4978,2020002094911,10109,1,1,4978,2,59,8,81,0,0,0,0
2020,202001,209491,2020000642557,4978,2020002094911,10109,1,2,6157,1,60,10,101,52,50,208200,200000
2020,202001,209622,2020000655469,22008,2020002096221,90109,1,1,22008,1,32,10,101,4,25,10000,10000
2020,202001,209622,2020000655469,22008,2020002096221,90109,1,2,20174,2,30,11,114,2,18,22000,22000
2020,202001,209753,2020000670750,23449,2020002097531,90409,1,1,23449,2,51,11,114,24,65,62700,40000
2020,202001,209884,2020000685016,15458,2020002098841,30009,1,2,18078,2,47,10,101,52,40,35000,35000
2020,202001,209884,2020000685016,15458,2020002098841,30009,1,3,19519,2,42,10,101,52,35,36700,36700
2020,202001,210146,2020000713094,15851,2020002101461,90209,1,1,15851,1,31,11,115,52,40,100000,100000
2020,202001,210146,2020000713094,15851,2020002101461,90209,1,2,13100,2,32,10,101,52,40,50000,50000
2020,202001,210670,2020000765186,12838,2020002106701,30309,1,1,12838,2,34,11,114,52,40,57000,57000
2020,202001,210670,2020000765186,12838,2020002106701,30309,1,2,14541,1,36,11,114,52,45,60000,60000
2020,202001,210801,2020000778451,24497,2020002108011,10209,1,1,24497,1,37,6,63,50,40,28000,28000
2020,202001,210801,2020000778451,24497,2020002108011,10209,1,2,17554,2,38,6,63,52,24,20800,20800
2020,202001,211063,2020000803397,14541,2020002110631,90409,1,1,14541,1,47,11,114,52,55,165000,165000
2020,202001,211063,2020000803397,14541,2020002110631,90409,1,2,18995,1,20,6,63,15,25,2000,2000
2020,202001,211063,2020000803397,14541,2020002110631,90409,1,3,15720,1,18,6,63,20,10,1200,1200
2020,202001,211063,2020000803397,14541,2020002110631,90409,1,4,15720,1,18,6,63,12,10,1000,1000
2020,202001,211194,2020000815573,11397,2020002111941,10409,1,1,11397,1,54,6,63,52,40,40100,40100
2020,202001,211194,2020000815573,11397,2020002111941,10409,1,2,8777,2,59,5,50,0,0,9400,0
2020,202001,211194,2020000815573,11397,2020002111941,10409,1,3,12183,1,29,8,81,46,35,26040,25600
2020,202001,211456,2020000840557,7860,2020002114561,30609,1,1,7860,1,54,11,114,52,40,408000,300000
2020,202001,211456,2020000840557,7860,2020002114561,30609,1,2,6943,2,54,10,101,52,24,18000,18000
2020,202001,211456,2020000840557,7860,2020002114561,30609,1,3,10873,2,20,6,63,8,40,5000,5000
2020,202001,211587,2020000852892,18209,2020002115871,70009,1,1,18209,2,55,6,64,52,40,65000,65000
2020,202001,211718,2020000863106,16899,2020002117181,30509,1,1,16899,2,53,10,101,52,40,86900,80000
2020,202001,211718,2020000863106,16899,2020002117181,30509,1,3,16637,1,18,6,63,3,21,200,200
2020,202001,211980,2020000890846,7598,2020002119801,50009,1,1,7598,1,57,11,116,52,40,81000,52000
2020,202001,211980,2020000890846,7598,2020002119801,50009,1,2,7205,2,56,11,116,52,40,34500,34500
2020,202001,211980,2020000890846,7598,2020002119801,50009,1,3,9563,2,23,10,101,30,20,9000,9000
2020,202001,212111,2020000904547,10349,2020002121111,30009,1,1,10349,2,38,8,81,52,41,65000,65000
2020,202001,212111,2020000904547,10349,2020002121111,30009,1,2,9956,1,38,8,81,52,45,59000,59000
2020,202001,212242,2020000919419,9563,2020002122421,10509,1,1,9563,1,41,6,63,52,50,113000,113000
2020,202001,212242,2020000919419,9563,2020002122421,10509,1,2,11790,2,40,7,71,52,45,96000,96000
2020,202001,212242,2020000919419,9563,2020002122421,10509,1,4,11528,1,24,6,63,10,40,45000,45000
2020,202001,212373,2020000932602,13755,2020002123731,30009,1,3,14410,1,37,6,65,52,40,100000,100000
2020,202001,212373,2020000932602,13755,2020002123731,30009,1,4,13362,2,32,6,61,0,0,0,0
2020,202001,212635,2020000962220,4454,2020002126351,90009,1,1,4454,2,55,11,114,48,42,65000,65000
2020,202001,212635,2020000962220,4454,2020002126351,90009,1,2,4847,1,59,10,101,52,60,150000,0
2020,202001,212766,2020000975380,6288,2020002127661,10309,1,1,6288,1,59,11,114,52,45,80000,80000
2020,202001,212766,2020000975380,6288,2020002127661,10309,1,2,6550,2,58,7,71,52,38,30000,30000
2020,202001,212766,2020000975380,6288,2020002127661,10309,1,3,8515,1,24,7,71,0,0,1200,0
2020,202001,212766,2020000975380,6288,2020002127661,10309,1,4,6157,2,30,10,101,52,54,34000,34000
2020,202001,212897,2020000989680,7598,2020002128971,50009,1,1,7598,2,33,11,114,0,0,0,0
2020,202001,212897,2020000989680,7598,2020002128971,50009,1,2,8515,1,34,6,63,51,60,130000,0
2020,202001,213290,2020001030456,19388,2020002132901,30309,1,1,19388,2,54,10,101,52,80,15600,20000
2020,202001,213290,2020001030456,19388,2020002132901,30309,1,3,27379,1,26,10,101,52,40,13000,13000
2020,202001,213421,2020001046283,22794,2020002134211,30109,1,1,22794,1,20,7,71,2,35,24200,15000
2020,202001,213552,2020001058259,7336,2020002135521,10309,1,1,7336,1,54,11,115,35,15,175300,175000
2020,202001,213552,2020001058259,7336,2020002135521,10309,1,2,8122,1,34,11,114,50,40,85000,85000
2020,202001,213683,2020001073981,9039,2020002136831,90409,1,1,9039,2,50,6,64,52,40,54000,44000
2020,202001,213683,2020001073981,9039,2020002136831,90409,1,2,9563,1,52,6,64,52,40,56000,56000
2020,202001,213814,2020001086389,9694,2020002138141,10509,1,1,9694,2,59,10,101,52,40,175000,175000
2020,202001,213945,2020001099022,11528,2020002139451,50009,1,1,11528,2,53,6,65,0,0,9400,0
2020,202001,214338,2020010004963,7467,2020002143381,10410,3,1,7467,1,26,5,50,0,0,0,0
2020,202001,214600,2020010128640,27641,2020002146001,10310,4,1,27641,1,19,7,71,0,0,0,0
2020,202001,214731,2020010186322,8384,2020002147311,10410,3,1,8384,1,34,5,50,0,0,0,0
2020,202001,214862,2020000051923,28820,2020002148621,10410,1,1,28820,2,50,11,116,52,40,103000,102000
2020,202001,214862,2020000051923,28820,2020002148621,10410,1,2,32488,1,51,11,114,0,0,15000,0
2020,202001,214993,2020000097245,4454,2020002149931,10210,1,1,4454,2,54,11,114,52,38,184000,179000
2020,202001,214993,2020000097245,4454,2020002149931,10210,1,2,3930,1,21,6,63,52,40,25000,25000
2020,202001,215255,2020000185114,27510,2020002152551,10310,1,1,27510,1,39,4,40,0,0,900,0
2020,202001,215386,2020000233739,7336,2020002153861,30010,1,1,7336,1,53,3,30,52,50,61000,61000
2020,202001,215386,2020000233739,7336,2020002153861,30010,1,2,8646,2,51,6,63,32,40,22200,22200
2020,202001,215517,2020000281042,25676,2020002155171,10210,1,1,25676,1,36,6,63,52,40,101000,101000
2020,202001,215517,2020000281042,25676,2020002155171,10210,1,2,16899,2,43,6,63,32,30,30000,30000
2020,202001,215910,2020000421187,31047,2020002159101,20010,1,1,31047,1,53,6,63,25,50,12000,0
2020,202001,216172,2020000521942,6157,2020002161721,30010,1,2,7860,1,57,5,50,52,40,56000,32000
2020,202001,216303,2020000565559,14017,2020002163031,30010,1,2,15720,2,56,11,114,0,0,22800,0
2020,202001,216303,2020000565559,14017,2020002163031,30010,1,3,21615,1,59,6,63,52,46,75000,75000
2020,202001,216565,2020000653653,5240,2020002165651,10210,1,1,5240,2,56,11,114,52,45,161500,150000
2020,202001,216827,2020000742324,17423,2020002168271,30010,1,1,17423,2,33,10,101,52,45,45000,45000
2020,202001,217613,2020001021729,5109,2020002176131,20010,1,2,9694,2,59,7,71,52,36,20400,20400
2020,202001,217613,2020001021729,5109,2020002176131,20010,1,3,12314,1,34,4,40,52,25,9400,9400
2020,202001,217613,2020001021729,5109,2020002176131,20010,1,4,7991,1,22,6,65,0,0,0,0
2020,202001,217613,2020001021729,5109,2020002176131,20010,1,5,10087,2,21,6,63,2,3,3000,3000
2020,202001,217613,2020001021729,5109,2020002176131,20010,1,6,10087,2,20,6,65,0,0,0,0
2020,202001,218006,2020010007474,8908,2020002180061,10511,4,1,8908,2,18,6,65,48,6,2000,2000
2020,202001,218268,2020010063974,5502,2020002182681,10111,4,1,5502,2,19,6,65,0,0,0,0
2020,202001,218399,2020010095224,9039,2020002183991,10111,4,1,9039,2,19,6,65,0,0,0,0
2020,202001,218530,2020010121495,524,2020002185301,10111,4,1,524,2,20,7,71,10,35,3900,3900
2020,202001,218661,2020010155589,6550,2020002186611,10111,4,1,6550,2,21,7,71,12,20,4000,3500
2020,202001,218792,2020010186786,3275,2020002187921,10311,4,1,3275,2,21,10,101,0,0,11200,0
2020,202001,218923,2020000069056,3799,2020002189231,10511,1,1,3799,1,27,10,101,52,40,51000,51000
2020,202001,218923,2020000069056,3799,2020002189231,10511,1,2,12183,1,29,10,101,52,48,65000,65000
2020,202001,219054,2020000141246,9956,2020002190541,10111,1,1,9956,1,58,11,114,52,40,85010,85000
2020,202001,219185,2020000202708,12445,2020002191851,10411,1,1,12445,1,53,6,63,0,0,15300,0
2020,202001,219316,2020000268384,19126,2020002193161,10111,1,1,19126,2,26,11,115,39,40,25000,25000
2020,202001,219316,2020000268384,19126,2020002193161,10111,1,2,20436,1,26,10,101,52,40,65000,65000
2020,202001,219447,2020000336556,9039,2020002194471,10311,1,1,9039,2,37,11,114,52,40,180000,180000
2020,202001,219447,2020000336556,9039,2020002194471,10311,1,2,11266,1,32,11,114,40,10,8000,0
2020,202001,219578,2020000397216,14541,2020002195781,10111,1,1,14541,1,49,11,114,50,45,86000,86000
2020,202001,219578,2020000397216,14541,2020002195781,10111,1,2,21615,2,50,10,101,52,40,83000,83000
2020,202001,219709,2020000459438,4585,2020002197091,10411,1,1,4585,2,29,0,2,0,0,0,0
2020,202001,219840,2020000520551,4454,2020002198401,10111,1,1,4454,1,56,11,114,52,40,245000,150000
2020,202001,219971,2020000585460,26724,2020002199711,10511,1,1,26724,1,31,10,101,52,50,421000,360000
2020,202001,220102,2020000647385,14017,2020002201021,10411,1,1,14017,2,29,10,101,0,0,800,0
2020,202001,220233,2020000719444,8646,2020002202331,10511,1,1,8646,1,42,10,101,52,65,179000,179000
2020,202001,220364,2020000792752,4585,2020002203641,10111,1,1,4585,1,53,10,101,52,37,40000,40000
2020,202001,220364,2020000792752,4585,2020002203641,10111,1,2,10087,2,47,8,81,52,40,45000,45000
2020,202001,220495,2020000859574,14279,2020002204951,10311,1,1,14279,2,41,11,114,52,40,116000,116000
2020,202001,220495,2020000859574,14279,2020002204951,10311,1,2,16375,1,46,11,114,52,40,100000,100000
2020,202001,220626,2020000926950,7860,2020002206261,10511,1,1,7860,1,34,10,101,52,40,105000,105000
2020,202001,220626,2020000926950,7860,2020002206261,10511,1,2,9301,1,34,11,114,52,40,80000,80000
2020,202001,220888,2020001067103,10480,2020002208881,10511,1,1,10480,2,33,7,71,0,0,23500,0
2020,202001,220888,2020001067103,10480,2020002208881,10511,1,2,34715,2,32,7,71,0,0,23500,0
2020,202001,221019,2020001129296,12314,2020002210191,10311,1,1,12314,2,28,11,114,52,40,99000,99000
2020,202001,221019,2020001129296,12314,2020002210191,10311,1,2,40348,2,28,10,101,52,55,60000,60000
2020,202001,221150,2020010002495,8908,2020002211501,860812,3,1,8908,1,23,6,65,0,0,0,0
2020,202001,221543,2020010009765,5764,2020002215431,111012,4,1,5764,2,18,6,63,0,0,0,0
2020,202001,221805,2020010014183,6288,2020002218051,630012,3,1,6288,2,35,5,50,0,0,0,0
2020,202001,221936,2020010016619,1441,2020002219361,10112,4,1,1441,1,18,6,65,0,0,0,0
2020,202001,222329,2020010024537,5502,2020002223291,861812,4,1,5502,1,19,7,71,2,20,2500,2500
2020,202001,222591,2020010029295,6288,2020002225911,730112,4,1,6288,2,19,6,65,26,26,4000,4000
2020,202001,222853,2020010034109,7467,2020002228531,1050112,4,1,7467,1,19,6,65,0,0,0,0
2020,202001,222984,2020010036544,1179,2020002229841,350012,3,1,1179,1,52,6,63,0,0,10000,0
2020,202001,223246,2020010041491,3013,2020002232461,310412,4,1,3013,2,47,0,2,0,0,9300,0
2020,202001,223770,2020010051874,1441,2020002237701,50012,3,1,1441,1,18,6,64,0,0,0,0
2020,202001,223901,2020010053999,7336,2020002239011,570712,3,1,7336,1,30,3,30,0,0,0,0
2020,202001,224163,2020010059437,7598,2020002241631,1050412,4,1,7598,2,56,11,114,0,0,0,0
2020,202001,224425,2020010064181,5240,2020002244251,1030712,4,1,5240,1,20,7,71,52,40,26000,26000
2020,202001,224556,2020010066451,4585,2020002245561,1170212,4,1,4585,1,19,6,65,6,40,7900,7900
2020,202001,224687,2020010069056,1441,2020002246871,50012,4,1,1441,1,25,0,2,0,0,9000,0
2020,202001,224949,2020010073424,6550,2020002249491,1130012,3,1,6550,1,43,6,63,0,0,0,0
2020,202001,225080,2020010075982,6550,2020002250801,990312,4,1,6550,2,21,7,71,0,0,0,0
2020,202001,225211,2020010078735,2096,2020002252111,861412,4,1,2096,1,35,6,65,2,35,1500,1500
2020,202001,225342,2020010081125,3799,2020002253421,310312,4,1,3799,1,19,6,65,0,0,0,0
2020,202001,225473,2020010083656,8908,2020002254731,630012,3,1,8908,1,45,6,64,0,0,0,0
2020,202001,225735,2020010088567,7336,2020002257351,90112,3,1,7336,1,25,6,64,8,60,1200,1200
2020,202001,225866,2020010091114,131,2020002258661,710512,4,1,131,2,19,7,71,6,10,350,350
2020,202001,225997,2020010093281,6681,2020002259971,1130012,3,1,6681,1,27,6,63,0,0,0,0
2020,202001,226128,2020010095829,6681,2020002261281,210212,3,1,6681,1,26,6,63,0,0,0,0
2020,202001,226259,2020010098332,1703,2020002262591,1270212,4,1,1703,2,56,11,114,0,0,0,0
2020,202001,226390,2020010101010,393,2020002263901,1270112,4,1,393,1,20,7,71,0,0,0,0
2020,202001,226521,2020010103315,4061,2020002265211,330212,4,1,4061,2,19,6,65,52,20,4500,4500
2020,202001,226783,2020010107746,1441,2020002267831,710112,4,1,1441,2,55,5,50,0,0,9600,0
2020,202001,227045,2020010112674,3930,2020002270451,90412,4,1,3930,1,20,7,71,20,36,4500,4500
2020,202001,227307,2020010117554,9039,2020002273071,1030412,3,1,9039,1,29,5,50,0,0,0,0
2020,202001,227438,2020010120010,6026,2020002274381,230012,3,1,6026,1,24,5,50,0,0,0,0
2020,202001,227569,2020010122199,4716,2020002275691,950812,4,1,4716,2,18,6,65,0,0,0,0
2020,202001,227700,2020010124812,7205,2020002277001,570512,4,1,7205,2,20,7,71,0,0,0,0
2020,202001,227831,2020010127020,1310,2020002278311,230012,3,1,1310,1,36,6,63,0,0,0,0
2020,202001,227962,2020010130068,7598,2020002279621,1170212,3,1,7598,1,39,5,50,0,0,0,0
2020,202001,228093,2020010132415,6288,2020002280931,50012,3,1,6288,1,34,4,40,0,0,250,0
2020,202001,228224,2020010134817,7991,2020002282241,890012,3,1,7991,1,36,6,63,0,0,0,0
2020,202001,228355,2020010137324,7729,2020002283551,330212,3,1,7729,1,41,8,81,52,50,46800,46800
2020,202001,228486,2020010139604,6419,2020002284861,630012,4,1,6419,1,18,6,65,9,26,2000,2000
2020,202001,228617,2020010142113,5895,2020002286171,10112,4,1,5895,2,18,6,65,0,0,0,0
2020,202001,228879,2020010147380,2358,2020002288791,330212,4,1,2358,1,21,6,65,2,40,8900,8900
2020,202001,229272,2020010155095,3406,2020002292721,710512,4,1,3406,2,23,7,71,52,20,7500,7500
2020,202001,229403,2020010157171,1965,2020002294031,910012,3,1,1965,1,42,6,63,0,0,2000,0
2020,202001,229534,2020010159745,6943,2020002295341,890012,3,1,6943,1,25,6,65,0,0,0,0
2020,202001,229665,2020010161827,7598,2020002296651,1130012,3,1,7598,1,47,4,40,0,0,0,0
2020,202001,229796,2020010164195,2620,2020002297961,90212,4,1,2620,2,46,7,71,0,0,12500,0
2020,202001,229927,2020010166730,4585,2020002299271,90312,4,1,4585,2,19,7,71,0,0,0,0
2020,202001,230058,2020010169405,5502,2020002300581,861612,4,1,5502,1,19,6,63,0,0,0,0
2020,202001,230320,2020010174265,7598,2020002303201,861312,3,1,7598,1,22,6,61,52,40,5000,5000
2020,202001,230582,2020010179248,7991,2020002305821,830212,3,1,7991,2,31,3,30,0,0,3600,0
2020,202001,230713,2020010181697,2620,2020002307131,1130012,4,1,2620,1,50,6,63,0,0,820,0
2020,202001,230844,2020010184328,7729,2020002308441,1130012,3,1,7729,1,37,6,63,0,0,0,0
2020,202001,231106,2020000003413,56723,2020002311061,310412,1,1,56723,2,54,6,63,44,40,16500,16500
2020,202001,231106,2020000003413,56723,2020002311061,310412,1,2,49256,1,59,6,63,52,40,118700,80000
2020,202001,231237,2020000006108,14672,2020002312371,230012,1,1,14672,2,51,4,40,0,0,2500,0
2020,202001,231368,2020000009095,14410,2020002313681,862012,1,1,14410,1,35,8,81,52,40,41000,41000
2020,202001,231368,2020000009095,14410,2020002313681,862012,1,2,11135,2,38,8,81,52,40,43000,43000
2020,202001,231630,2020000014787,11659,2020002316301,210212,1,1,11659,2,54,6,63,0,0,7000,0
2020,202001,231630,2020000014787,11659,2020002316301,210212,1,2,11397,1,57,10,101,0,0,35400,0
2020,202001,231892,2020000020395,15327,2020002318921,830212,1,1,15327,1,27,6,65,52,48,72000,72000
2020,202001,231892,2020000020395,15327,2020002318921,830212,1,2,14541,2,31,11,114,52,40,65000,65000
2020,202001,232154,2020000026673,6550,2020002321541,110112,1,2,14410,2,53,6,63,46,15,6000,6000
2020,202001,232285,2020000029490,23056,2020002322851,190012,1,1,23056,1,32,8,81,52,40,40000,40000
2020,202001,232285,2020000029490,23056,2020002322851,190012,1,2,15851,2,28,6,65,52,35,40000,40000
2020,202001,232416,2020000032136,19781,2020002324161,990412,1,1,19781,1,33,0,2,52,40,100000,0
2020,202001,232416,2020000032136,19781,2020002324161,990412,1,2,28558,2,39,10,101,52,20,6000,0
2020,202001,232416,2020000032136,19781,2020002324161,990412,1,3,32619,1,33,10,101,52,40,55000,55000
2020,202001,232547,2020000034774,23711,2020002325471,990112,1,1,23711,2,40,10,101,52,40,35000,35000
2020,202001,232547,2020000034774,23711,2020002325471,990112,1,2,19126,1,45,8,81,45,45,31600,31600
2020,202001,232940,2020000042748,14541,2020002329401,111212,1,1,14541,1,60,6,63,0,0,4000,0
2020,202001,232940,2020000042748,14541,2020002329401,111212,1,2,31309,1,60,6,63,0,0,3000,0
2020,202001,233071,2020000045852,64452,2020002330711,861312,1,1,64452,2,45,6,63,0,0,0,0
2020,202001,233071,2020000045852,64452,2020002330711,861312,1,2,67334,1,47,6,63,52,40,30000,30000
2020,202001,233464,2020000053966,16768,2020002334641,570312,1,1,16768,1,49,7,71,52,45,165600,0
2020,202001,233464,2020000053966,16768,2020002334641,570312,1,2,17685,2,43,11,116,52,45,85000,85000
2020,202001,233595,2020000057311,8515,2020002335951,1150212,1,1,8515,1,54,6,65,52,50,149000,99000
